bigError,rating,Touches,TackleWonTotal,goalScored,ShotBlocked,playedMinutes,pitch,PassLongBallTotal,bigClearance,score,matchIdentifier,KeyPassTotal,ShotsTotal,PassThroughBallAccurate,PassThroughBallTotal,PassCrossTotal,ShotOnTarget,PassSuccessInMatch,bigChanceMiss,FoulCommitted,Name,yellowCard,season,OffsideGiven,PassLongBallAccurate,scoreTeam,TotalPasses,assists,date,Position,Turnover,ClearanceTotal,DribbleWon,redCard,InterceptionAll,DuelAerialWon,matchdayIdentifier,PassCrossAccurate,team,FoulGiven,Dispossessed,result
0,6.70,74,0,0,0,93,away,9,0,2 : 0,969612,0,0,0,0,0,0,90.5,0,3,Stefan Reinartz,False,2015-2016,0,7,0,63,0,3-Sep-15,MC,1,1,1,False,6,2,2015-2016_matchday_5.0_Schalke-Eintracht Frankfurt,0,Eintracht Frankfurt,0,0,defeat
0,7.04,60,3,0,0,93,away,5,0,2 : 0,969612,1,3,0,0,5,1,76.9,0,4,Marc Stendera,False,2015-2016,0,4,0,39,0,3-Sep-15,MC,2,0,3,False,1,0,2015-2016_matchday_5.0_Schalke-Eintracht Frankfurt,2,Eintracht Frankfurt,2,0,defeat
0,7.04,64,3,0,0,93,away,4,0,2 : 0,969612,4,1,0,0,2,0,86.5,0,3,Makoto Hasebe,False,2015-2016,0,3,0,52,0,3-Sep-15,MC,0,0,0,False,3,3,2015-2016_matchday_5.0_Schalke-Eintracht Frankfurt,1,Eintracht Frankfurt,1,2,defeat
0,7.04,44,0,0,0,93,away,2,0,2 : 0,969612,1,4,0,0,0,3,65.7,0,0,Alexander Meier,False,2015-2016,0,0,0,35,0,3-Sep-15,AMC,0,3,1,False,0,6,2015-2016_matchday_5.0_Schalke-Eintracht Frankfurt,0,Eintracht Frankfurt,0,0,defeat
0,5.99,26,0,0,0,77,away,2,0,2 : 0,969612,1,2,0,0,0,0,76.2,0,1,Luc Castaignos,False,2015-2016,1,1,0,21,0,3-Sep-15,FW,1,0,0,False,0,1,2015-2016_matchday_5.0_Schalke-Eintracht Frankfurt,0,Eintracht Frankfurt,0,1,defeat
0,5.98,13,0,0,0,25,away,0,0,2 : 0,969612,0,0,0,0,0,0,72.7,0,0,Haris Seferovic,False,2015-2016,0,0,0,11,0,3-Sep-15,FW,1,0,0,False,0,0,2015-2016_matchday_5.0_Schalke-Eintracht Frankfurt,0,Eintracht Frankfurt,0,1,defeat
0,5.78,19,0,0,0,42,away,3,0,2 : 0,969612,0,0,0,0,0,0,76.5,0,2,David Abraham,True,2015-2016,0,1,0,17,0,3-Sep-15,Sub,0,1,0,False,0,0,2015-2016_matchday_5.0_Schalke-Eintracht Frankfurt,0,Eintracht Frankfurt,0,0,defeat
0,6.82,35,4,0,0,68,away,2,0,2 : 0,969612,1,4,0,0,4,2,88.2,0,0,Stefan Aigner,False,2015-2016,0,2,0,17,0,3-Sep-15,Sub,1,0,0,False,0,2,2015-2016_matchday_5.0_Schalke-Eintracht Frankfurt,1,Eintracht Frankfurt,0,0,defeat
0,6.36,10,0,0,0,16,away,0,0,2 : 0,969612,2,1,0,0,0,0,87.5,0,0,Luca Waldschmidt,False,2015-2016,0,0,0,8,0,3-Sep-15,Sub,0,0,1,False,0,1,2015-2016_matchday_5.0_Schalke-Eintracht Frankfurt,0,Eintracht Frankfurt,1,0,defeat
0,-,0,0,0,0,93,away,0,0,2 : 0,969612,0,0,0,0,0,0,0,0,0,Heinz Lindner,False,2015-2016,0,0,0,0,0,3-Sep-15,Sub,0,0,0,False,0,0,2015-2016_matchday_5.0_Schalke-Eintracht Frankfurt,0,Eintracht Frankfurt,0,0,defeat
0,-,0,0,0,0,93,away,0,0,2 : 0,969612,0,0,0,0,0,0,0,0,0,Vaclav Kadlec,False,2015-2016,0,0,0,0,0,3-Sep-15,Sub,0,0,0,False,0,0,2015-2016_matchday_5.0_Schalke-Eintracht Frankfurt,0,Eintracht Frankfurt,0,0,defeat
0,-,0,0,0,0,93,away,0,0,2 : 0,969612,0,0,0,0,0,0,0,0,0,Johannes Flum,False,2015-2016,0,0,0,0,0,3-Sep-15,Sub,0,0,0,False,0,0,2015-2016_matchday_5.0_Schalke-Eintracht Frankfurt,0,Eintracht Frankfurt,0,0,defeat
0,-,0,0,0,0,93,away,0,0,2 : 0,969612,0,0,0,0,0,0,0,0,0,Slobodan Medojevic,False,2015-2016,0,0,0,0,0,3-Sep-15,Sub,0,0,0,False,0,0,2015-2016_matchday_5.0_Schalke-Eintracht Frankfurt,0,Eintracht Frankfurt,0,0,defeat
0,6.96,40,0,0,0,92,home,12,0,1 : 0,969613,0,0,0,0,0,0,80,0,0,Bernd Leno,False,2015-2016,0,6,1,30,0,3-Sep-15,GK,0,0,0,False,0,0,2015-2016_matchday_5.0_Leverkusen-Mainz,0,Leverkusen,0,0,win
0,7.52,69,2,0,0,92,home,9,0,1 : 0,969613,2,0,0,0,4,0,71.2,0,1,Giulio Donati,True,2015-2016,0,3,1,52,1,3-Sep-15,DR,1,5,0,False,3,2,2015-2016_matchday_5.0_Leverkusen-Mainz,1,Leverkusen,0,1,win
0,7.07,82,0,0,0,92,home,9,0,1 : 0,969613,0,1,0,0,0,0,85.5,0,1,André Ramalho,True,2015-2016,0,4,1,69,0,3-Sep-15,DC,1,6,0,False,4,2,2015-2016_matchday_5.0_Leverkusen-Mainz,0,Leverkusen,1,1,win
0,7.70,65,1,0,0,92,home,8,0,1 : 0,969613,1,2,0,0,0,0,80,0,3,Jonathan Tah,False,2015-2016,0,6,1,45,0,3-Sep-15,DC,3,4,1,False,5,6,2015-2016_matchday_5.0_Leverkusen-Mainz,0,Leverkusen,1,1,win
0,7.80,80,3,0,0,92,home,6,0,1 : 0,969613,1,4,0,0,2,1,86.9,0,0,Wendell,False,2015-2016,0,5,1,61,0,3-Sep-15,DL,1,0,1,False,4,2,2015-2016_matchday_5.0_Leverkusen-Mainz,0,Leverkusen,0,1,win
0,7.03,59,0,0,0,92,home,2,0,1 : 0,969613,2,1,0,0,0,0,72,0,2,Kevin Kampl,False,2015-2016,0,1,1,50,0,3-Sep-15,MR,1,0,0,False,4,3,2015-2016_matchday_5.0_Leverkusen-Mainz,0,Leverkusen,0,1,win
0,8.02,88,0,0,0,92,home,7,0,1 : 0,969613,1,1,0,0,1,1,86.1,0,1,Christoph Kramer,False,2015-2016,0,5,1,72,0,3-Sep-15,MC,0,0,5,False,4,1,2015-2016_matchday_5.0_Leverkusen-Mainz,0,Leverkusen,2,1,win
0,8.46,71,5,0,0,89,home,5,0,1 : 0,969613,0,0,0,0,0,0,74.1,0,1,Lars Bender,True,2015-2016,1,4,1,54,0,3-Sep-15,MC,0,0,3,False,6,8,2015-2016_matchday_5.0_Leverkusen-Mainz,0,Leverkusen,1,0,win
0,7.69,83,0,0,0,92,home,9,0,1 : 0,969613,4,5,0,0,7,2,74.6,0,1,Hakan Calhanoglu,False,2015-2016,0,6,1,63,0,3-Sep-15,ML,0,0,2,False,1,2,2015-2016_matchday_5.0_Leverkusen-Mainz,3,Leverkusen,2,2,win
0,6.71,65,0,0,0,79,home,1,0,1 : 0,969613,1,1,0,0,3,1,76.1,0,3,Karim Bellarabi,False,2015-2016,3,1,1,46,0,3-Sep-15,FW,3,0,3,False,0,0,2015-2016_matchday_5.0_Leverkusen-Mainz,0,Leverkusen,1,2,win
0,7.68,39,2,1,0,69,home,2,0,1 : 0,969613,1,3,0,0,2,1,75,0,3,Chicharito,False,2015-2016,0,2,1,24,0,3-Sep-15,FW,4,0,2,False,0,1,2015-2016_matchday_5.0_Leverkusen-Mainz,0,Leverkusen,2,1,win
0,6.21,15,0,0,0,23,home,0,0,1 : 0,969613,0,2,0,0,0,0,88.9,1,0,Stefan Kießling,False,2015-2016,0,0,1,9,0,3-Sep-15,Sub,1,0,1,False,0,0,2015-2016_matchday_5.0_Leverkusen-Mainz,0,Leverkusen,0,1,win
0,6.14,1,0,0,0,3,home,0,0,1 : 0,969613,0,0,0,0,0,0,100,0,0,Kyriakos Papadopoulos,False,2015-2016,0,0,1,1,0,3-Sep-15,Sub,0,0,0,False,0,1,2015-2016_matchday_5.0_Leverkusen-Mainz,0,Leverkusen,1,0,win
0,6.04,8,0,0,0,13,home,0,0,1 : 0,969613,1,0,0,0,1,0,100,0,0,Admir Mehmedi,False,2015-2016,0,0,1,6,0,3-Sep-15,Sub,0,0,0,False,0,0,2015-2016_matchday_5.0_Leverkusen-Mainz,0,Leverkusen,0,1,win
0,-,0,0,0,0,92,home,0,0,1 : 0,969613,0,0,0,0,0,0,0,0,0,Dario Kresic,False,2015-2016,0,0,1,0,0,3-Sep-15,Sub,0,0,0,False,0,0,2015-2016_matchday_5.0_Leverkusen-Mainz,0,Leverkusen,0,0,win
0,-,0,0,0,0,92,home,0,0,1 : 0,969613,0,0,0,0,0,0,0,0,0,Julian Brandt,False,2015-2016,0,0,1,0,0,3-Sep-15,Sub,0,0,0,False,0,0,2015-2016_matchday_5.0_Leverkusen-Mainz,0,Leverkusen,0,0,win
0,-,0,0,0,0,92,home,0,0,1 : 0,969613,0,0,0,0,0,0,0,0,0,Sebastian Boenisch,False,2015-2016,0,0,1,0,0,3-Sep-15,Sub,0,0,0,False,0,0,2015-2016_matchday_5.0_Leverkusen-Mainz,0,Leverkusen,0,0,win
0,-,0,0,0,0,92,home,0,0,1 : 0,969613,0,0,0,0,0,0,0,0,0,Marlon Frey,False,2015-2016,0,0,1,0,0,3-Sep-15,Sub,0,0,0,False,0,0,2015-2016_matchday_5.0_Leverkusen-Mainz,0,Leverkusen,0,0,win
0,6.59,47,0,0,0,92,away,25,0,1 : 0,969613,0,0,0,0,0,0,30,0,0,Loris Karius,False,2015-2016,0,4,0,30,0,3-Sep-15,GK,0,1,0,False,0,0,2015-2016_matchday_5.0_Leverkusen-Mainz,0,Mainz,1,0,defeat
0,6.64,40,1,0,2,92,away,10,0,1 : 0,969613,0,0,0,0,1,0,48.2,0,0,Daniel Brosinski,False,2015-2016,0,1,0,27,0,3-Sep-15,DR,0,4,0,False,2,3,2015-2016_matchday_5.0_Leverkusen-Mainz,0,Mainz,1,0,defeat
0,7.52,59,3,0,0,92,away,14,0,1 : 0,969613,0,0,0,0,0,0,71.8,0,0,Stefan Bell,False,2015-2016,0,9,0,39,0,3-Sep-15,DC,0,14,2,False,1,3,2015-2016_matchday_5.0_Leverkusen-Mainz,0,Mainz,0,0,defeat
0,6.72,45,1,0,0,92,away,8,0,1 : 0,969613,0,0,0,0,0,0,65.5,0,4,Niko Bungert,False,2015-2016,0,2,0,29,0,3-Sep-15,DC,0,11,0,False,3,1,2015-2016_matchday_5.0_Leverkusen-Mainz,0,Mainz,0,0,defeat
0,6.06,43,0,0,0,92,away,9,0,1 : 0,969613,0,0,0,0,0,0,56.7,0,0,Pierre Bengtsson,False,2015-2016,0,3,0,30,0,3-Sep-15,DL,3,5,0,False,1,2,2015-2016_matchday_5.0_Leverkusen-Mainz,0,Mainz,0,1,defeat
0,6.99,56,5,0,0,92,away,5,0,1 : 0,969613,0,0,0,0,0,0,68.2,0,0,Julian Baumgartlinger,False,2015-2016,0,3,0,44,0,3-Sep-15,DMC,1,2,0,False,3,3,2015-2016_matchday_5.0_Leverkusen-Mainz,0,Mainz,3,1,defeat
0,6.62,25,3,0,1,57,away,3,0,1 : 0,969613,0,0,0,0,0,0,72.2,0,3,Christoph Moritz,False,2015-2016,0,2,0,18,0,3-Sep-15,DMC,0,0,0,False,0,3,2015-2016_matchday_5.0_Leverkusen-Mainz,0,Mainz,2,2,defeat
0,7.18,38,5,0,1,92,away,3,0,1 : 0,969613,1,2,0,0,3,1,43.8,0,2,Christian Clemens,False,2015-2016,0,0,0,16,0,3-Sep-15,AMR,2,2,1,False,2,0,2015-2016_matchday_5.0_Leverkusen-Mainz,1,Mainz,0,2,defeat
0,6.44,37,1,0,0,92,away,2,0,1 : 0,969613,1,1,0,0,0,1,55.6,0,1,Yunus Malli,False,2015-2016,0,0,0,27,0,3-Sep-15,AMC,2,0,1,False,1,1,2015-2016_matchday_5.0_Leverkusen-Mainz,0,Mainz,1,0,defeat
0,6.14,24,0,0,0,71,away,4,0,1 : 0,969613,0,0,0,0,0,0,50,0,0,Pablo De Blasis,False,2015-2016,0,1,0,16,0,3-Sep-15,AML,0,2,0,False,2,1,2015-2016_matchday_5.0_Leverkusen-Mainz,0,Mainz,0,1,defeat
0,6.35,22,0,0,0,80,away,0,0,1 : 0,969613,0,0,0,0,0,0,58.3,0,2,Yoshinori Muto,False,2015-2016,0,0,0,12,0,3-Sep-15,FW,3,0,2,False,1,3,2015-2016_matchday_5.0_Leverkusen-Mainz,0,Mainz,3,2,defeat
0,6.15,2,1,0,0,12,away,0,0,1 : 0,969613,0,0,0,0,0,0,0,0,1,Jhon Córdoba,False,2015-2016,0,0,0,0,0,3-Sep-15,Sub,0,0,0,False,0,0,2015-2016_matchday_5.0_Leverkusen-Mainz,0,Mainz,2,1,defeat
0,5.90,18,0,0,0,35,away,2,0,1 : 0,969613,0,0,0,0,0,0,57.1,0,0,Danny Latza,False,2015-2016,0,1,0,14,0,3-Sep-15,Sub,2,1,0,False,1,0,2015-2016_matchday_5.0_Leverkusen-Mainz,0,Mainz,2,0,defeat
0,5.87,9,0,0,0,21,away,0,0,1 : 0,969613,0,0,0,0,0,0,50,0,0,Jairo Samperio,False,2015-2016,0,0,0,4,0,3-Sep-15,Sub,0,0,0,False,0,0,2015-2016_matchday_5.0_Leverkusen-Mainz,0,Mainz,0,2,defeat
0,-,0,0,0,0,92,away,0,0,1 : 0,969613,0,0,0,0,0,0,0,0,0,Gaëtan Bussmann,False,2015-2016,0,0,0,0,0,3-Sep-15,Sub,0,0,0,False,0,0,2015-2016_matchday_5.0_Leverkusen-Mainz,0,Mainz,0,0,defeat
0,-,0,0,0,0,92,away,0,0,1 : 0,969613,0,0,0,0,0,0,0,0,0,Philipp Klement,False,2015-2016,0,0,0,0,0,3-Sep-15,Sub,0,0,0,False,0,0,2015-2016_matchday_5.0_Leverkusen-Mainz,0,Mainz,0,0,defeat
0,-,0,0,0,0,92,away,0,0,1 : 0,969613,0,0,0,0,0,0,0,0,0,Leon Balogun,False,2015-2016,0,0,0,0,0,3-Sep-15,Sub,0,0,0,False,0,0,2015-2016_matchday_5.0_Leverkusen-Mainz,0,Mainz,0,0,defeat
0,-,0,0,0,0,92,away,0,0,1 : 0,969613,0,0,0,0,0,0,0,0,0,Gianluca Curci,False,2015-2016,0,0,0,0,0,3-Sep-15,Sub,0,0,0,False,0,0,2015-2016_matchday_5.0_Leverkusen-Mainz,0,Mainz,0,0,defeat
0,6.23,43,0,0,0,94,home,17,0,4 : 2,969614,0,0,0,0,0,0,56.7,0,0,Yann Sommer,False,2015-2016,0,4,4,30,0,3-Sep-15,GK,0,0,0,False,0,1,2015-2016_matchday_5.0_Borussia M.Gladbach-Augsburg,0,Borussia M.Gladbach,0,0,win
0,6.13,28,0,0,0,94,home,4,0,4 : 2,969614,0,0,0,0,1,0,75,0,2,Julian Korb,False,2015-2016,1,1,4,24,0,3-Sep-15,DR,0,1,1,False,0,0,2015-2016_matchday_5.0_Borussia M.Gladbach-Augsburg,0,Borussia M.Gladbach,1,1,win
0,6.88,51,1,0,2,94,home,6,0,4 : 2,969614,0,0,0,0,0,0,85.7,0,0,Andreas Christensen,False,2015-2016,0,3,4,42,0,3-Sep-15,DC,0,1,0,False,5,2,2015-2016_matchday_5.0_Borussia M.Gladbach-Augsburg,0,Borussia M.Gladbach,0,0,win
0,5.99,67,0,0,2,94,home,13,0,4 : 2,969614,0,0,0,0,0,0,82.3,0,1,Álvaro Domínguez,False,2015-2016,1,5,4,62,0,3-Sep-15,DC,0,2,0,False,1,2,2015-2016_matchday_5.0_Borussia M.Gladbach-Augsburg,0,Borussia M.Gladbach,2,0,win
0,6.93,59,3,0,0,94,home,3,0,4 : 2,969614,0,0,0,0,3,0,90.9,0,0,Oscar Wendt,False,2015-2016,0,1,4,44,0,3-Sep-15,DL,0,2,1,False,2,1,2015-2016_matchday_5.0_Borussia M.Gladbach-Augsburg,0,Borussia M.Gladbach,1,0,win
0,6.73,23,1,0,0,55,home,0,0,4 : 2,969614,1,0,0,0,0,0,72.2,0,0,Patrick Herrmann,False,2015-2016,0,0,4,18,0,3-Sep-15,MR,0,0,0,False,2,0,2015-2016_matchday_5.0_Borussia M.Gladbach-Augsburg,0,Borussia M.Gladbach,1,1,win
0,7.91,97,4,1,0,76,home,6,0,4 : 2,969614,0,3,0,0,0,2,91.4,0,5,Granit Xhaka,True,2015-2016,0,6,4,81,0,3-Sep-15,MC,1,2,0,False,3,4,2015-2016_matchday_5.0_Borussia M.Gladbach-Augsburg,0,Borussia M.Gladbach,0,2,win
0,7.90,47,1,1,0,94,home,4,0,4 : 2,969614,0,3,0,0,0,2,90.9,0,3,Mahmoud Dahoud,False,2015-2016,0,3,4,33,0,3-Sep-15,MC,1,3,0,False,3,2,2015-2016_matchday_5.0_Borussia M.Gladbach-Augsburg,0,Borussia M.Gladbach,2,1,win
0,7.61,29,1,1,0,58,home,0,0,4 : 2,969614,1,1,0,0,0,1,86.4,0,0,Fabian Johnson,False,2015-2016,0,0,4,22,0,3-Sep-15,ML,0,0,0,False,2,0,2015-2016_matchday_5.0_Borussia M.Gladbach-Augsburg,0,Borussia M.Gladbach,3,2,win
0,9.95,70,1,0,0,94,home,2,0,4 : 2,969614,5,7,0,0,1,4,80.8,1,1,Raffael,False,2015-2016,1,1,4,52,3,3-Sep-15,FW,1,0,3,False,1,1,2015-2016_matchday_5.0_Borussia M.Gladbach-Augsburg,1,Borussia M.Gladbach,3,2,win
0,8.54,54,0,1,0,94,home,2,0,4 : 2,969614,5,2,0,0,2,2,91.3,0,5,Lars Stindl,True,2015-2016,0,1,4,46,0,3-Sep-15,FW,1,0,1,False,1,1,2015-2016_matchday_5.0_Borussia M.Gladbach-Augsburg,0,Borussia M.Gladbach,4,0,win
0,6.18,22,1,0,0,39,home,1,0,4 : 2,969614,0,0,0,0,0,0,52.9,0,2,André Hahn,False,2015-2016,0,0,4,17,0,3-Sep-15,Sub,2,0,0,False,1,3,2015-2016_matchday_5.0_Borussia M.Gladbach-Augsburg,0,Borussia M.Gladbach,2,0,win
0,6.87,20,1,0,0,36,home,0,0,4 : 2,969614,1,4,0,0,2,1,100,1,0,Ibrahima Traoré,False,2015-2016,0,0,4,7,0,3-Sep-15,Sub,0,0,1,False,1,1,2015-2016_matchday_5.0_Borussia M.Gladbach-Augsburg,0,Borussia M.Gladbach,2,1,win
0,6.31,9,0,0,0,18,home,2,0,4 : 2,969614,0,1,0,0,0,0,33.3,0,1,Havard Nordtveit,False,2015-2016,0,0,4,6,0,3-Sep-15,Sub,0,2,0,False,0,3,2015-2016_matchday_5.0_Borussia M.Gladbach-Augsburg,0,Borussia M.Gladbach,0,0,win
0,-,0,0,0,0,94,home,0,0,4 : 2,969614,0,0,0,0,0,0,0,0,0,Thorgan Hazard,False,2015-2016,0,0,4,0,0,3-Sep-15,Sub,0,0,0,False,0,0,2015-2016_matchday_5.0_Borussia M.Gladbach-Augsburg,0,Borussia M.Gladbach,0,0,win
0,-,0,0,0,0,94,home,0,0,4 : 2,969614,0,0,0,0,0,0,0,0,0,Tobias Sippel,False,2015-2016,0,0,4,0,0,3-Sep-15,Sub,0,0,0,False,0,0,2015-2016_matchday_5.0_Borussia M.Gladbach-Augsburg,0,Borussia M.Gladbach,0,0,win
0,-,0,0,0,0,94,home,0,0,4 : 2,969614,0,0,0,0,0,0,0,0,0,Roel Brouwers,False,2015-2016,0,0,4,0,0,3-Sep-15,Sub,0,0,0,False,0,0,2015-2016_matchday_5.0_Borussia M.Gladbach-Augsburg,0,Borussia M.Gladbach,0,0,win
0,-,0,0,0,0,94,home,0,0,4 : 2,969614,0,0,0,0,0,0,0,0,0,Josip Drmic,False,2015-2016,0,0,4,0,0,3-Sep-15,Sub,0,0,0,False,0,0,2015-2016_matchday_5.0_Borussia M.Gladbach-Augsburg,0,Borussia M.Gladbach,0,0,win
0,6.75,56,0,0,0,94,away,31,0,4 : 2,969614,0,0,0,0,0,0,58.5,0,0,Marwin Hitz,False,2015-2016,0,14,2,41,0,3-Sep-15,GK,0,0,0,False,0,0,2015-2016_matchday_5.0_Borussia M.Gladbach-Augsburg,0,Augsburg,0,0,defeat
0,6.95,66,1,2,0,94,away,6,0,4 : 2,969614,1,2,0,0,3,2,83.9,0,1,Paul Verhaegh,True,2015-2016,0,4,2,56,0,3-Sep-15,DR,0,1,1,False,1,0,2015-2016_matchday_5.0_Borussia M.Gladbach-Augsburg,0,Augsburg,1,1,defeat
0,6.20,81,0,0,0,94,away,10,0,4 : 2,969614,0,0,0,0,0,0,92.2,0,1,Ragnar Klavan,False,2015-2016,0,8,2,77,0,3-Sep-15,DC,0,2,0,False,2,4,2015-2016_matchday_5.0_Borussia M.Gladbach-Augsburg,0,Augsburg,1,0,defeat
0,6.37,75,1,0,1,94,away,12,0,4 : 2,969614,0,1,0,0,0,0,84.4,0,4,Jeong-Ho Hong,True,2015-2016,0,7,2,64,0,3-Sep-15,DC,0,3,0,False,4,6,2015-2016_matchday_5.0_Borussia M.Gladbach-Augsburg,0,Augsburg,1,0,defeat
0,5.99,32,0,0,0,45,away,4,0,4 : 2,969614,1,1,0,0,1,1,84.6,0,1,Konstantinos Stafylidis,True,2015-2016,0,1,2,26,0,3-Sep-15,DL,0,1,0,False,2,1,2015-2016_matchday_5.0_Borussia M.Gladbach-Augsburg,1,Augsburg,1,0,defeat
0,5.86,66,1,0,0,94,away,7,0,4 : 2,969614,0,0,0,0,0,0,88.7,0,4,Daniel Baier,True,2015-2016,0,3,2,62,0,3-Sep-15,DMC,1,1,0,False,1,0,2015-2016_matchday_5.0_Borussia M.Gladbach-Augsburg,0,Augsburg,2,0,defeat
0,7.01,57,3,0,1,79,away,1,0,4 : 2,969614,0,2,0,0,0,0,84.2,0,2,Dominik Kohr,False,2015-2016,0,1,2,38,0,3-Sep-15,DMC,1,1,1,False,6,1,2015-2016_matchday_5.0_Borussia M.Gladbach-Augsburg,0,Augsburg,1,3,defeat
0,6.26,31,2,0,0,70,away,0,0,4 : 2,969614,0,3,0,0,2,0,81,0,1,Alexander Esswein,False,2015-2016,0,0,2,21,0,3-Sep-15,AMR,0,0,1,False,0,1,2015-2016_matchday_5.0_Borussia M.Gladbach-Augsburg,0,Augsburg,3,0,defeat
0,7.57,51,2,0,0,94,away,3,0,4 : 2,969614,4,1,0,0,2,0,79.4,0,1,Ja-Cheol Koo,False,2015-2016,0,3,2,34,0,3-Sep-15,AMC,0,1,2,False,3,1,2015-2016_matchday_5.0_Borussia M.Gladbach-Augsburg,1,Augsburg,5,5,defeat
0,6.51,42,1,0,0,94,away,2,0,4 : 2,969614,1,0,0,0,2,0,66.7,0,4,Dong-Won Ji,True,2015-2016,0,2,2,36,0,3-Sep-15,AML,2,0,0,False,0,4,2015-2016_matchday_5.0_Borussia M.Gladbach-Augsburg,1,Augsburg,2,0,defeat
0,6.58,26,1,0,0,94,away,0,0,4 : 2,969614,0,3,0,0,2,1,70.6,0,0,Tim Matavz,False,2015-2016,1,0,2,17,0,3-Sep-15,FW,0,0,0,False,0,4,2015-2016_matchday_5.0_Borussia M.Gladbach-Augsburg,0,Augsburg,1,2,defeat
0,5.91,4,0,0,0,15,away,0,0,4 : 2,969614,0,0,0,0,0,0,33.3,0,1,Sascha Mölders,False,2015-2016,0,0,2,3,0,3-Sep-15,Sub,0,0,0,False,0,0,2015-2016_matchday_5.0_Borussia M.Gladbach-Augsburg,0,Augsburg,0,1,defeat
0,7.20,30,1,0,1,49,away,6,0,4 : 2,969614,1,0,0,0,0,0,75,0,0,Markus Feulner,False,2015-2016,0,2,2,20,0,3-Sep-15,Sub,0,3,2,False,2,1,2015-2016_matchday_5.0_Borussia M.Gladbach-Augsburg,0,Augsburg,2,1,defeat
0,6.18,3,0,0,0,24,away,0,0,4 : 2,969614,0,0,0,0,1,0,100,0,1,Philipp Max,False,2015-2016,0,0,2,1,0,3-Sep-15,Sub,0,1,0,False,0,1,2015-2016_matchday_5.0_Borussia M.Gladbach-Augsburg,0,Augsburg,0,0,defeat
0,-,0,0,0,0,94,away,0,0,4 : 2,969614,0,0,0,0,0,0,0,0,0,Alexander Manninger,False,2015-2016,0,0,2,0,0,3-Sep-15,Sub,0,0,0,False,0,0,2015-2016_matchday_5.0_Borussia M.Gladbach-Augsburg,0,Augsburg,0,0,defeat
0,-,0,0,0,0,94,away,0,0,4 : 2,969614,0,0,0,0,0,0,0,0,0,Piotr Trochowski,False,2015-2016,0,0,2,0,0,3-Sep-15,Sub,0,0,0,False,0,0,2015-2016_matchday_5.0_Borussia M.Gladbach-Augsburg,0,Augsburg,0,0,defeat
0,-,0,0,0,0,94,away,0,0,4 : 2,969614,0,0,0,0,0,0,0,0,0,Jan-Ingwer Callsen-Bracker,False,2015-2016,0,0,2,0,0,3-Sep-15,Sub,0,0,0,False,0,0,2015-2016_matchday_5.0_Borussia M.Gladbach-Augsburg,0,Augsburg,0,0,defeat
0,-,0,0,0,0,94,away,0,0,4 : 2,969614,0,0,0,0,0,0,0,0,0,Halil Altintop,False,2015-2016,0,0,2,0,0,3-Sep-15,Sub,0,0,0,False,0,0,2015-2016_matchday_5.0_Borussia M.Gladbach-Augsburg,0,Augsburg,0,0,defeat
0,7.11,70,0,0,0,93,home,22,0,1 : 3,969615,0,0,0,0,0,0,68.2,0,0,Ron-Robert Zieler,False,2015-2016,0,9,1,44,0,3-Sep-15,GK,0,0,0,False,0,0,2015-2016_matchday_5.0_Hannover-Stuttgart,0,Hannover,0,0,defeat
0,6.40,62,1,0,0,93,home,6,0,1 : 3,969615,0,1,0,0,2,1,65.3,0,0,Hiroki Sakai,False,2015-2016,0,1,1,49,0,3-Sep-15,DR,1,0,2,False,2,2,2015-2016_matchday_5.0_Hannover-Stuttgart,0,Hannover,1,2,defeat
0,6.95,71,2,0,0,93,home,15,0,1 : 3,969615,1,1,0,0,0,0,72.7,1,1,Marcelo,False,2015-2016,0,7,1,66,0,3-Sep-15,DC,0,2,0,False,0,9,2015-2016_matchday_5.0_Hannover-Stuttgart,0,Hannover,0,0,defeat
0,6.25,56,2,0,1,93,home,4,0,1 : 3,969615,0,0,0,0,0,0,78,0,4,Christian Schulz,True,2015-2016,0,2,1,50,0,3-Sep-15,DC,0,3,0,False,0,6,2015-2016_matchday_5.0_Hannover-Stuttgart,0,Hannover,0,0,defeat
0,6.34,51,2,0,0,93,home,5,0,1 : 3,969615,0,0,0,0,4,0,75.7,0,0,Miiko Albornoz,False,2015-2016,0,0,1,37,0,3-Sep-15,DL,2,0,2,False,1,1,2015-2016_matchday_5.0_Hannover-Stuttgart,1,Hannover,4,0,defeat
0,5.88,33,4,0,0,71,home,10,0,1 : 3,969615,0,1,0,0,0,0,59.3,0,2,Leon Andreasen,False,2015-2016,1,3,1,27,0,3-Sep-15,MC,0,0,0,False,1,0,2015-2016_matchday_5.0_Hannover-Stuttgart,0,Hannover,1,0,defeat
0,6.01,21,0,0,0,45,home,3,0,1 : 3,969615,0,0,0,0,0,0,73.7,0,1,Oliver Sorg,False,2015-2016,0,2,1,19,0,3-Sep-15,MC,0,0,1,False,0,0,2015-2016_matchday_5.0_Hannover-Stuttgart,0,Hannover,1,0,defeat
0,7.53,91,5,0,0,93,home,17,0,1 : 3,969615,0,0,0,0,0,0,69.7,0,2,Salif Sané,False,2015-2016,0,9,1,76,0,3-Sep-15,MC,1,2,1,False,3,9,2015-2016_matchday_5.0_Hannover-Stuttgart,0,Hannover,5,1,defeat
