bigError,rating,keyPassTotal,dribbleWon,shotsTotal,shotOnTarget,pointsWon,passThroughBallAccurate,goalScored,turnover,playedMinutes,pitch,dispossessed,passSuccessInMatch,duelAerialWon,foulCommitted,touches,bigClearance,tackleWonTotal,passLongBallTotal,offsideGiven,passLongBallAccurate,totalPasses,score,foulGiven,bigChanceMiss,passCrossTotal,clearanceTotal,yellowCard,season,passThroughBallTotal,interceptionAll,assists,date,passCrossAccurate,name,redCard,shotBlocked,matchIdentifier,substituted,matchdayIdentifier,team,scoreTeam,position,result
0,6.91,0,1,1,0,0,0,0,0,57,away,2,40,5,2,31,0,3,0,1,0,15,2 : 1,0,0,0,2,False,2015-2016,0,2,0,6-Aug-15,0,Kevin Kurányi,False,0,969096,False,2015-2016_matchday_1_Leverkusen-Hoffenheim,Hoffenheim,1,FW,defeat
0,6.38,0,2,0,0,0,0,0,0,22,away,0,50,1,1,13,0,0,0,0,0,8,2 : 1,0,0,1,1,False,2015-2016,0,0,0,6-Aug-15,0,Mark Uth,False,0,969096,True,2015-2016_matchday_1_Leverkusen-Hoffenheim,Hoffenheim,1,Sub,defeat
0,5.94,0,0,0,0,0,0,0,0,36,away,1,54.6,0,3,17,0,2,2,0,0,11,2 : 1,0,0,0,2,False,2015-2016,0,0,0,6-Aug-15,0,Tobias Strobl,False,0,969096,True,2015-2016_matchday_1_Leverkusen-Hoffenheim,Hoffenheim,1,Sub,defeat
0,6.08,0,0,0,0,0,0,0,0,12,away,1,75,0,0,6,0,1,0,0,0,4,2 : 1,0,0,0,0,False,2015-2016,0,0,0,6-Aug-15,0,Philipp Ochs,False,0,969096,True,2015-2016_matchday_1_Leverkusen-Hoffenheim,Hoffenheim,1,Sub,defeat
0,-,0,0,0,0,0,0,0,0,0,away,0,0,0,0,0,0,0,0,0,0,0,2 : 1,0,0,0,0,False,2015-2016,0,0,0,6-Aug-15,0,Ermin Bicakcic,False,0,969096,False,2015-2016_matchday_1_Leverkusen-Hoffenheim,Hoffenheim,1,Sub,defeat
0,-,0,0,0,0,0,0,0,0,0,away,0,0,0,0,0,0,0,0,0,0,0,2 : 1,0,0,0,0,False,2015-2016,0,0,0,6-Aug-15,0,Jeremy Toljan,False,0,969096,False,2015-2016_matchday_1_Leverkusen-Hoffenheim,Hoffenheim,1,Sub,defeat
0,-,0,0,0,0,0,0,0,0,0,away,0,0,0,0,0,0,0,0,0,0,0,2 : 1,0,0,0,0,False,2015-2016,0,0,0,6-Aug-15,0,Jens Grahl,False,0,969096,False,2015-2016_matchday_1_Leverkusen-Hoffenheim,Hoffenheim,1,Sub,defeat
0,-,0,0,0,0,0,0,0,0,0,away,0,0,0,0,0,0,0,0,0,0,0,2 : 1,0,0,0,0,False,2015-2016,0,0,0,6-Aug-15,0,Sebastian Rudy,False,0,969096,False,2015-2016_matchday_1_Leverkusen-Hoffenheim,Hoffenheim,1,Sub,defeat
0,6.62,0,0,0,0,0,0,0,0,94,home,0,79.2,1,0,38,0,0,10,0,5,24,0 : 1,0,0,0,0,False,2015-2016,0,0,0,6-Aug-15,0,Marwin Hitz,False,0,969107,False,2015-2016_matchday_1_Augsburg-Hertha Berlin,Augsburg,0,GK,defeat
0,6.52,2,0,0,0,0,0,0,2,94,home,1,76,0,1,65,0,1,6,0,1,50,0 : 1,0,0,4,2,False,2015-2016,0,3,0,6-Aug-15,2,Paul Verhaegh,False,0,969107,False,2015-2016_matchday_1_Augsburg-Hertha Berlin,Augsburg,0,DR,defeat
0,6.46,0,2,1,0,0,0,0,0,94,home,0,91.1,3,1,52,0,1,5,0,2,45,0 : 1,2,0,0,1,False,2015-2016,0,2,0,6-Aug-15,0,Ragnar Klavan,False,0,969107,False,2015-2016_matchday_1_Augsburg-Hertha Berlin,Augsburg,0,DC,defeat
0,6.99,1,0,1,0,0,0,0,0,94,home,0,81.5,5,3,65,0,0,4,0,2,54,0 : 1,0,1,0,8,False,2015-2016,0,1,0,6-Aug-15,0,Jeong-Ho Hong,False,1,969107,False,2015-2016_matchday_1_Augsburg-Hertha Berlin,Augsburg,0,DC,defeat
0,6.84,0,0,1,1,0,0,0,1,70,home,0,68.8,1,1,27,0,3,4,0,1,16,0 : 1,4,0,1,1,False,2015-2016,0,3,0,6-Aug-15,0,Markus Feulner,False,0,969107,False,2015-2016_matchday_1_Augsburg-Hertha Berlin,Augsburg,0,DL,defeat
0,6.74,2,0,2,0,0,0,0,1,94,home,0,85.7,1,0,84,0,2,12,0,7,77,0 : 1,6,0,1,0,False,2015-2016,0,0,0,6-Aug-15,0,Daniel Baier,False,0,969107,False,2015-2016_matchday_1_Augsburg-Hertha Berlin,Augsburg,0,DMC,defeat
0,6.81,0,1,2,0,0,0,0,0,81,home,0,78.1,5,3,40,0,2,3,0,2,32,0 : 1,3,0,0,2,True,2015-2016,0,1,0,6-Aug-15,0,Dominik Kohr,False,0,969107,False,2015-2016_matchday_1_Augsburg-Hertha Berlin,Augsburg,0,DMC,defeat
0,7.17,2,2,4,1,0,0,0,2,94,home,0,69,1,4,48,0,1,3,1,2,29,0 : 1,1,1,6,0,False,2015-2016,0,2,0,6-Aug-15,1,Alexander Esswein,False,0,969107,False,2015-2016_matchday_1_Augsburg-Hertha Berlin,Augsburg,0,AMR,defeat
0,6.05,1,0,1,0,0,0,0,0,56,home,2,86.7,0,0,20,0,1,2,0,1,15,0 : 1,0,0,0,0,False,2015-2016,0,0,0,6-Aug-15,0,Halil Altintop,False,0,969107,False,2015-2016_matchday_1_Augsburg-Hertha Berlin,Augsburg,0,AMC,defeat
0,7.14,3,0,3,0,0,0,0,0,94,home,0,60,4,3,42,0,1,1,0,1,25,0 : 1,1,0,7,0,False,2015-2016,0,5,0,6-Aug-15,2,Tobias Werner,False,0,969107,False,2015-2016_matchday_1_Augsburg-Hertha Berlin,Augsburg,0,AML,defeat
0,6.09,3,0,1,1,0,0,0,1,46,home,1,75,1,2,17,0,0,0,0,0,8,0 : 1,2,0,4,0,True,2015-2016,0,1,0,6-Aug-15,2,Raúl Bobadilla,True,0,969107,False,2015-2016_matchday_1_Augsburg-Hertha Berlin,Augsburg,0,FW,defeat
0,6.35,2,1,2,0,0,0,0,1,38,home,0,62.5,2,1,12,0,0,0,0,0,8,0 : 1,1,0,0,0,False,2015-2016,0,0,0,6-Aug-15,0,Caiuby,False,0,969107,True,2015-2016_matchday_1_Augsburg-Hertha Berlin,Augsburg,0,Sub,defeat
0,6.26,0,0,2,0,0,0,0,0,13,home,0,0,0,1,3,0,0,0,0,0,1,0 : 1,0,1,0,0,False,2015-2016,0,0,0,6-Aug-15,0,Sascha Mölders,False,0,969107,True,2015-2016_matchday_1_Augsburg-Hertha Berlin,Augsburg,0,Sub,defeat
0,6.37,0,0,0,0,0,0,0,0,24,home,0,66.7,1,0,12,0,1,1,0,1,9,0 : 1,1,0,1,0,False,2015-2016,0,1,0,6-Aug-15,1,Philipp Max,False,0,969107,True,2015-2016_matchday_1_Augsburg-Hertha Berlin,Augsburg,0,Sub,defeat
0,-,0,0,0,0,0,0,0,0,0,home,0,0,0,0,0,0,0,0,0,0,0,0 : 1,0,0,0,0,False,2015-2016,0,0,0,6-Aug-15,0,Alexander Manninger,False,0,969107,False,2015-2016_matchday_1_Augsburg-Hertha Berlin,Augsburg,0,Sub,defeat
0,-,0,0,0,0,0,0,0,0,0,home,0,0,0,0,0,0,0,0,0,0,0,0 : 1,0,0,0,0,False,2015-2016,0,0,0,6-Aug-15,0,Jan-Ingwer Callsen-Bracker,False,0,969107,False,2015-2016_matchday_1_Augsburg-Hertha Berlin,Augsburg,0,Sub,defeat
0,-,0,0,0,0,0,0,0,0,0,home,0,0,0,0,0,0,0,0,0,0,0,0 : 1,0,0,0,0,False,2015-2016,0,0,0,6-Aug-15,0,Christoph Janker,False,0,969107,False,2015-2016_matchday_1_Augsburg-Hertha Berlin,Augsburg,0,Sub,defeat
0,-,0,0,0,0,0,0,0,0,0,home,0,0,0,0,0,0,0,0,0,0,0,0 : 1,0,0,0,0,False,2015-2016,0,0,0,6-Aug-15,0,Dong-Won Ji,False,0,969107,False,2015-2016_matchday_1_Augsburg-Hertha Berlin,Augsburg,0,Sub,defeat
0,7.54,0,0,0,0,3,0,0,0,94,away,0,57.5,1,0,56,0,0,27,0,10,40,0 : 1,0,0,0,2,False,2015-2016,0,0,0,6-Aug-15,0,Thomas Kraft,False,0,969107,False,2015-2016_matchday_1_Augsburg-Hertha Berlin,Berlin,1,GK,win
0,6.98,0,1,1,0,3,0,0,1,94,away,0,85.1,2,3,64,0,0,9,0,5,47,0 : 1,2,0,3,6,False,2015-2016,0,1,0,6-Aug-15,0,Peter Pekarík,False,1,969107,False,2015-2016_matchday_1_Augsburg-Hertha Berlin,Berlin,1,DR,win
0,7.81,0,0,0,0,3,0,0,1,94,away,0,91.2,6,1,81,0,2,13,0,10,68,0 : 1,4,0,0,6,True,2015-2016,0,1,0,6-Aug-15,0,Sebastian Langkamp,False,3,969107,False,2015-2016_matchday_1_Augsburg-Hertha Berlin,Berlin,1,DC,win
0,7.88,0,0,0,0,3,0,0,1,94,away,0,89.7,4,0,72,0,2,16,0,14,58,0 : 1,4,0,0,5,False,2015-2016,0,2,0,6-Aug-15,0,Fabian Lustenberger,False,3,969107,False,2015-2016_matchday_1_Augsburg-Hertha Berlin,Berlin,1,DC,win
0,6.65,0,1,0,0,3,0,0,0,94,away,0,81.6,2,2,47,0,0,4,0,3,38,0 : 1,1,0,6,1,False,2015-2016,0,0,0,6-Aug-15,0,Marvin Plattenhardt,False,0,969107,False,2015-2016_matchday_1_Augsburg-Hertha Berlin,Berlin,1,DL,win
0,6.96,1,0,0,0,3,0,0,0,94,away,0,92,0,2,57,0,1,3,0,2,50,0 : 1,0,0,0,2,False,2015-2016,0,3,0,6-Aug-15,0,Per Skjelbred,False,0,969107,False,2015-2016_matchday_1_Augsburg-Hertha Berlin,Berlin,1,DMC,win
0,5.86,0,1,1,0,3,0,0,1,65,away,2,81.3,0,2,30,0,0,0,0,0,16,0 : 1,1,0,4,0,True,2015-2016,0,1,0,6-Aug-15,2,Roy Beerens,True,0,969107,False,2015-2016_matchday_1_Augsburg-Hertha Berlin,Berlin,1,MR,win
0,7.02,1,0,1,1,3,0,0,1,94,away,1,83,3,2,63,0,0,7,0,5,53,0 : 1,3,0,2,1,True,2015-2016,0,2,0,6-Aug-15,0,Vladimir Darida,False,0,969107,False,2015-2016_matchday_1_Augsburg-Hertha Berlin,Berlin,1,MC,win
0,6.49,0,0,3,0,3,0,0,0,83,away,1,91.7,3,3,30,0,0,0,0,0,24,0 : 1,2,0,0,1,False,2015-2016,0,0,0,6-Aug-15,0,Jens Hegeler,False,0,969107,False,2015-2016_matchday_1_Augsburg-Hertha Berlin,Berlin,1,MC,win
0,6.87,2,0,0,0,3,0,0,1,56,away,0,54.6,4,1,18,0,0,1,0,1,11,0 : 1,0,0,1,0,False,2015-2016,0,2,0,6-Aug-15,0,Valentin Stocker,False,0,969107,False,2015-2016_matchday_1_Augsburg-Hertha Berlin,Berlin,1,ML,win
0,7.47,0,1,3,1,3,0,1,1,73,away,1,100,0,2,16,0,0,0,0,0,9,0 : 1,2,1,0,0,False,2015-2016,0,0,0,6-Aug-15,0,Salomon Kalou,False,0,969107,False,2015-2016_matchday_1_Augsburg-Hertha Berlin,Berlin,1,FW,win
0,6.18,0,1,1,0,3,0,0,0,38,away,0,71.4,0,1,11,0,0,2,0,1,7,0 : 1,1,0,0,0,False,2015-2016,0,0,0,6-Aug-15,0,Nico Schulz,False,0,969107,True,2015-2016_matchday_1_Augsburg-Hertha Berlin,Berlin,1,Sub,win
0,6.42,2,1,1,1,3,0,0,1,21,away,1,80,0,1,12,0,0,1,0,1,5,0 : 1,0,0,0,0,False,2015-2016,0,0,0,6-Aug-15,0,Genki Haraguchi,False,0,969107,True,2015-2016_matchday_1_Augsburg-Hertha Berlin,Berlin,1,Sub,win
0,6.11,0,0,0,0,3,0,0,1,11,away,0,75,2,2,7,0,0,0,1,0,4,0 : 1,0,0,0,1,False,2015-2016,0,0,0,6-Aug-15,0,John Brooks,False,0,969107,True,2015-2016_matchday_1_Augsburg-Hertha Berlin,Berlin,1,Sub,win
0,-,0,0,0,0,3,0,0,0,0,away,0,0,0,0,0,0,0,0,0,0,0,0 : 1,0,0,0,0,False,2015-2016,0,0,0,6-Aug-15,0,Ronny,False,0,969107,False,2015-2016_matchday_1_Augsburg-Hertha Berlin,Berlin,1,Sub,win
0,-,0,0,0,0,3,0,0,0,0,away,0,0,0,0,0,0,0,0,0,0,0,0 : 1,0,0,0,0,False,2015-2016,0,0,0,6-Aug-15,0,Rune Jarstein,False,0,969107,False,2015-2016_matchday_1_Augsburg-Hertha Berlin,Berlin,1,Sub,win
0,-,0,0,0,0,3,0,0,0,0,away,0,0,0,0,0,0,0,0,0,0,0,0 : 1,0,0,0,0,False,2015-2016,0,0,0,6-Aug-15,0,Maximilian Mittelstädt,False,0,969107,False,2015-2016_matchday_1_Augsburg-Hertha Berlin,Berlin,1,Sub,win
0,-,0,0,0,0,3,0,0,0,0,away,0,0,0,0,0,0,0,0,0,0,0,0 : 1,0,0,0,0,False,2015-2016,0,0,0,6-Aug-15,0,Florian Kohls,False,0,969107,False,2015-2016_matchday_1_Augsburg-Hertha Berlin,Berlin,1,Sub,win
0,6.28,0,1,0,0,0,0,0,0,91,home,0,84.6,0,0,43,0,0,8,0,5,26,0 : 3,0,0,0,0,False,2015-2016,0,0,0,6-Aug-15,0,Felix Wiedwald,False,0,969110,False,2015-2016_matchday_1_Werder Bremen-Schalke,Bremen,0,GK,defeat
0,5.71,1,0,0,0,0,0,1,0,91,home,1,76.5,3,2,41,0,2,0,0,0,34,0 : 3,4,0,1,1,False,2015-2016,0,0,0,6-Aug-15,0,Theodor Gebre Selassie,False,1,969110,False,2015-2016_matchday_1_Werder Bremen-Schalke,Bremen,0,DR,defeat
0,6.30,1,2,0,0,0,0,0,2,91,home,0,87.7,0,1,68,0,1,9,0,6,57,0 : 3,1,0,0,4,False,2015-2016,0,2,0,6-Aug-15,0,Jannik Vestergaard,False,0,969110,False,2015-2016_matchday_1_Werder Bremen-Schalke,Bremen,0,DC,defeat
0,6.04,0,0,0,0,0,0,0,0,91,home,0,86.4,1,1,69,0,2,6,0,3,59,0 : 3,1,0,0,4,False,2015-2016,0,1,0,6-Aug-15,0,Assani Lukimya,False,1,969110,False,2015-2016_matchday_1_Werder Bremen-Schalke,Bremen,0,DC,defeat
1,6.18,1,6,1,0,0,0,0,2,91,home,3,63.6,2,0,54,0,3,5,0,1,33,0 : 3,2,0,2,2,False,2015-2016,0,0,0,6-Aug-15,2,Ulisses García,False,0,969110,False,2015-2016_matchday_1_Werder Bremen-Schalke,Bremen,0,DL,defeat
0,7.18,1,1,0,0,0,0,0,0,91,home,0,83.3,5,0,73,0,6,7,0,4,60,0 : 3,2,0,1,2,False,2015-2016,0,2,0,6-Aug-15,0,Philipp Bargfrede,False,0,969110,False,2015-2016_matchday_1_Werder Bremen-Schalke,Bremen,0,DMC,defeat
0,6.39,2,1,5,1,0,0,0,1,91,home,1,70.9,1,0,75,0,1,8,0,1,55,0 : 3,2,0,7,0,False,2015-2016,0,1,0,6-Aug-15,1,Zlatko Junuzovic,False,0,969110,False,2015-2016_matchday_1_Werder Bremen-Schalke,Bremen,0,MC,defeat
0,6.69,1,1,2,0,0,0,0,3,69,home,1,86.4,2,1,33,0,3,3,0,1,22,0 : 3,3,0,0,0,False,2015-2016,0,0,0,6-Aug-15,0,Clemens Fritz,False,1,969110,False,2015-2016_matchday_1_Werder Bremen-Schalke,Bremen,0,MC,defeat
0,6.37,1,1,2,0,0,0,0,3,83,home,0,72.2,1,1,48,0,2,5,0,3,36,0 : 3,1,0,1,0,False,2015-2016,0,0,0,6-Aug-15,0,Fin Bartels,False,1,969110,False,2015-2016_matchday_1_Werder Bremen-Schalke,Bremen,0,AMC,defeat
0,6.02,1,0,1,0,0,0,0,5,91,home,1,76.9,6,0,39,0,0,0,0,0,26,0 : 3,0,0,1,1,False,2015-2016,0,0,0,6-Aug-15,0,Anthony Ujah,False,0,969110,False,2015-2016_matchday_1_Werder Bremen-Schalke,Bremen,0,FW,defeat
0,6.01,0,1,0,0,0,0,0,1,56,home,0,46.2,0,1,21,0,0,0,2,0,13,0 : 3,0,0,1,0,False,2015-2016,0,1,0,6-Aug-15,0,Levin Öztunali,False,0,969110,False,2015-2016_matchday_1_Werder Bremen-Schalke,Bremen,0,FW,defeat
0,5.88,0,0,0,0,0,0,0,0,8,home,1,50,1,0,5,0,0,1,0,1,4,0 : 3,0,0,0,0,False,2015-2016,0,0,0,6-Aug-15,0,Alejandro Gálvez,False,0,969110,True,2015-2016_matchday_1_Werder Bremen-Schalke,Bremen,0,Sub,defeat
0,6.06,0,1,3,1,0,0,0,0,35,home,1,75,0,0,17,0,0,0,1,0,12,0 : 3,0,0,0,0,False,2015-2016,0,0,0,6-Aug-15,0,Aron Jóhannsson,False,0,969110,True,2015-2016_matchday_1_Werder Bremen-Schalke,Bremen,0,Sub,defeat
0,5.96,1,0,1,0,0,0,0,0,22,home,0,71.4,0,0,8,0,0,2,0,1,7,0 : 3,0,0,0,0,False,2015-2016,0,0,0,6-Aug-15,0,Florian Grillitsch,False,0,969110,True,2015-2016_matchday_1_Werder Bremen-Schalke,Bremen,0,Sub,defeat
0,-,0,0,0,0,0,0,0,0,0,home,0,0,0,0,0,0,0,0,0,0,0,0 : 3,0,0,0,0,False,2015-2016,0,0,0,6-Aug-15,0,Janek Sternberg,False,0,969110,False,2015-2016_matchday_1_Werder Bremen-Schalke,Bremen,0,Sub,defeat
0,-,0,0,0,0,0,0,0,0,0,home,0,0,0,0,0,0,0,0,0,0,0,0 : 3,0,0,0,0,False,2015-2016,0,0,0,6-Aug-15,0,Maximilian Eggestein,False,0,969110,False,2015-2016_matchday_1_Werder Bremen-Schalke,Bremen,0,Sub,defeat
0,-,0,0,0,0,0,0,0,0,0,home,0,0,0,0,0,0,0,0,0,0,0,0 : 3,0,0,0,0,False,2015-2016,0,0,0,6-Aug-15,0,Felix Kroos,False,0,969110,False,2015-2016_matchday_1_Werder Bremen-Schalke,Bremen,0,Sub,defeat
0,-,0,0,0,0,0,0,0,0,0,home,0,0,0,0,0,0,0,0,0,0,0,0 : 3,0,0,0,0,False,2015-2016,0,0,0,6-Aug-15,0,Michael Zetterer,False,0,969110,False,2015-2016_matchday_1_Werder Bremen-Schalke,Bremen,0,Sub,defeat
0,7.87,0,0,0,0,3,0,0,0,91,away,0,50,3,0,61,0,0,34,0,15,38,0 : 3,1,0,0,4,False,2015-2016,0,0,0,6-Aug-15,0,Ralf Fährmann,False,0,969110,False,2015-2016_matchday_1_Werder Bremen-Schalke,Schalke,3,GK,win
0,6.57,1,0,0,0,3,0,0,1,91,away,0,74.4,0,0,51,0,0,11,0,4,43,0 : 3,0,0,2,3,False,2015-2016,0,0,0,6-Aug-15,0,Sascha Riether,False,0,969110,False,2015-2016_matchday_1_Werder Bremen-Schalke,Schalke,3,DR,win
0,9.03,1,0,1,0,3,0,0,0,91,away,0,80.8,6,3,48,0,2,4,0,1,26,0 : 3,0,0,0,12,False,2015-2016,0,4,1,6-Aug-15,0,Joel Matip,False,2,969110,False,2015-2016_matchday_1_Werder Bremen-Schalke,Schalke,3,DC,win
0,6.24,0,0,0,0,3,0,0,0,16,away,0,100,0,0,4,0,0,0,0,0,4,0 : 3,0,0,0,0,False,2015-2016,0,0,0,6-Aug-15,0,Matija Nastasic,False,0,969110,False,2015-2016_matchday_1_Werder Bremen-Schalke,Schalke,3,DC,win
0,7.22,1,0,0,0,3,0,0,0,91,away,0,83.3,1,3,37,0,2,4,0,2,30,0 : 3,0,0,2,1,True,2015-2016,0,2,0,6-Aug-15,1,Dennis Aogo,False,0,969110,False,2015-2016_matchday_1_Werder Bremen-Schalke,Schalke,3,DL,win
0,8.31,1,5,4,1,3,0,1,4,91,away,4,76.7,1,3,55,0,2,4,1,3,30,0 : 3,2,0,0,1,False,2015-2016,0,2,0,6-Aug-15,0,Eric Maxim Choupo-Moting,False,0,969110,False,2015-2016_matchday_1_Werder Bremen-Schalke,Schalke,3,MR,win
0,8.13,2,0,2,1,3,0,0,0,91,away,1,76.9,2,1,46,0,4,6,0,3,26,0 : 3,2,0,5,3,False,2015-2016,0,3,0,6-Aug-15,3,Johannes Geis,False,1,969110,False,2015-2016_matchday_1_Werder Bremen-Schalke,Schalke,3,MC,win
0,6.85,0,0,2,1,3,0,0,0,81,away,1,77.8,3,1,29,0,0,1,0,1,18,0 : 3,0,0,0,3,False,2015-2016,0,1,0,6-Aug-15,0,Leon Goretzka,False,1,969110,False,2015-2016_matchday_1_Werder Bremen-Schalke,Schalke,3,MC,win
0,7.99,1,5,3,0,3,0,0,0,91,away,2,61.3,4,2,49,0,2,10,1,5,31,0 : 3,0,0,0,0,False,2015-2016,0,2,0,6-Aug-15,0,Julian Draxler,False,0,969110,False,2015-2016_matchday_1_Werder Bremen-Schalke,Schalke,3,ML,win
0,7.07,4,2,0,0,3,0,0,0,61,away,0,73.3,2,0,22,0,0,2,0,1,15,0 : 3,1,0,0,0,False,2015-2016,0,0,0,6-Aug-15,0,Franco Di Santo,False,1,969110,False,2015-2016_matchday_1_Werder Bremen-Schalke,Schalke,3,FW,win
0,7.84,1,1,4,2,3,0,1,0,91,away,0,66.7,1,1,22,0,0,0,1,0,15,0 : 3,0,0,0,0,False,2015-2016,0,1,0,6-Aug-15,0,Klaas-Jan Huntelaar,False,0,969110,False,2015-2016_matchday_1_Werder Bremen-Schalke,Schalke,3,FW,win
0,7.45,1,2,0,0,3,0,0,0,10,away,0,66.7,0,0,12,0,3,1,0,0,6,0 : 3,0,0,0,0,False,2015-2016,0,0,1,6-Aug-15,0,Leroy Sané,False,0,969110,True,2015-2016_matchday_1_Werder Bremen-Schalke,Schalke,3,Sub,win
0,6.96,0,0,0,0,3,0,0,0,75,away,0,87,2,0,31,0,1,5,0,2,23,0 : 3,1,0,0,3,False,2015-2016,0,1,0,6-Aug-15,0,Roman Neustädter,False,1,969110,True,2015-2016_matchday_1_Werder Bremen-Schalke,Schalke,3,Sub,win
0,6.22,0,0,0,0,3,0,0,0,30,away,1,75,1,2,20,0,1,3,0,1,16,0 : 3,0,0,0,0,True,2015-2016,0,0,0,6-Aug-15,0,Marco Höger,False,0,969110,True,2015-2016_matchday_1_Werder Bremen-Schalke,Schalke,3,Sub,win
0,-,0,0,0,0,3,0,0,0,0,away,0,0,0,0,0,0,0,0,0,0,0,0 : 3,0,0,0,0,False,2015-2016,0,0,0,6-Aug-15,0,Michael Gspurning,False,0,969110,False,2015-2016_matchday_1_Werder Bremen-Schalke,Schalke,3,Sub,win
0,-,0,0,0,0,3,0,0,0,0,away,0,0,0,0,0,0,0,0,0,0,0,0 : 3,0,0,0,0,False,2015-2016,0,0,0,6-Aug-15,0,Sead Kolasinac,False,0,969110,False,2015-2016_matchday_1_Werder Bremen-Schalke,Schalke,3,Sub,win
0,-,0,0,0,0,3,0,0,0,0,away,0,0,0,0,0,0,0,0,0,0,0,0 : 3,0,0,0,0,False,2015-2016,0,0,0,6-Aug-15,0,Júnior Caiçara,False,0,969110,False,2015-2016_matchday_1_Werder Bremen-Schalke,Schalke,3,Sub,win
0,-,0,0,0,0,3,0,0,0,0,away,0,0,0,0,0,0,0,0,0,0,0,0 : 3,0,0,0,0,False,2015-2016,0,0,0,6-Aug-15,0,Max Meyer,False,0,969110,False,2015-2016_matchday_1_Werder Bremen-Schalke,Schalke,3,Sub,win
0,7.00,0,0,0,0,0,0,0,0,93,home,0,53.9,1,0,71,0,0,24,0,6,39,0 : 1,0,0,0,1,False,2015-2016,0,0,0,6-Aug-15,0,Loris Karius,False,0,969114,False,2015-2016_matchday_1_Mainz-Ingolstadt,Mainz,0,GK,defeat
0,6.50,0,0,0,0,0,0,0,0,93,home,0,65.1,7,1,52,0,1,9,0,3,43,0 : 1,2,0,3,3,True,2015-2016,0,0,0,6-Aug-15,0,Daniel Brosinski,False,0,969114,False,2015-2016_matchday_1_Mainz-Ingolstadt,Mainz,0,DR,defeat
0,7.61,0,0,0,0,0,0,0,0,93,home,0,84.4,7,0,79,0,4,10,0,5,64,0 : 1,0,0,0,8,False,2015-2016,0,2,0,6-Aug-15,0,Niko Bungert,False,1,969114,False,2015-2016_matchday_1_Mainz-Ingolstadt,Mainz,0,DC,defeat
0,7.85,0,0,0,0,0,0,0,1,93,home,0,69.6,12,0,88,0,2,18,0,5,69,0 : 1,1,0,0,9,False,2015-2016,0,4,0,6-Aug-15,0,Stefan Bell,False,0,969114,False,2015-2016_matchday_1_Mainz-Ingolstadt,Mainz,0,DC,defeat
0,6.47,0,0,1,0,0,0,0,0,84,home,0,69.6,3,4,56,0,3,10,0,1,46,0 : 1,0,0,0,4,False,2015-2016,0,1,0,6-Aug-15,0,Pierre Bengtsson,False,0,969114,False,2015-2016_matchday_1_Mainz-Ingolstadt,Mainz,0,DL,defeat
0,6.46,0,0,0,0,0,0,0,2,93,home,1,81.4,4,2,69,0,3,7,0,2,59,0 : 1,0,0,0,1,True,2015-2016,0,2,0,6-Aug-15,0,Julian Baumgartlinger,False,0,969114,False,2015-2016_matchday_1_Mainz-Ingolstadt,Mainz,0,DMC,defeat
0,6.55,0,1,1,0,0,0,0,0,93,home,1,73.3,2,3,70,0,0,4,0,2,60,0 : 1,0,0,1,2,False,2015-2016,0,3,0,6-Aug-15,1,Fabian Frei,False,0,969114,False,2015-2016_matchday_1_Mainz-Ingolstadt,Mainz,0,DMC,defeat
0,6.50,0,1,3,1,0,0,0,0,93,home,0,70,0,4,38,0,1,2,0,0,20,0 : 1,3,0,9,0,False,2015-2016,0,1,0,6-Aug-15,2,Christian Clemens,False,0,969114,False,2015-2016_matchday_1_Mainz-Ingolstadt,Mainz,0,AMR,defeat
0,6.25,1,0,2,0,0,0,0,1,93,home,2,42.9,5,1,30,0,0,0,1,0,21,0 : 1,5,0,1,0,False,2015-2016,0,1,0,6-Aug-15,0,Yunus Malli,False,0,969114,False,2015-2016_matchday_1_Mainz-Ingolstadt,Mainz,0,AMC,defeat
0,6.74,2,2,1,1,0,0,0,2,73,home,3,52.6,2,1,30,0,2,1,0,0,19,0 : 1,2,0,0,0,False,2015-2016,0,0,0,6-Aug-15,0,Jairo Samperio,False,0,969114,False,2015-2016_matchday_1_Mainz-Ingolstadt,Mainz,0,AML,defeat
0,5.89,0,0,1,1,0,0,0,4,77,home,1,42.9,1,2,24,0,1,1,2,0,14,0 : 1,0,0,1,0,False,2015-2016,0,0,0,6-Aug-15,0,Florian Niederlechner,False,0,969114,False,2015-2016_matchday_1_Mainz-Ingolstadt,Mainz,0,FW,defeat
0,5.99,0,0,0,0,0,0,0,0,9,home,0,100,0,0,3,0,0,0,0,0,3,0 : 1,0,0,0,0,False,2015-2016,0,0,0,6-Aug-15,0,Leon Balogun,False,0,969114,True,2015-2016_matchday_1_Mainz-Ingolstadt,Mainz,0,Sub,defeat
0,6.14,0,1,0,0,0,0,0,0,16,home,0,100,1,2,3,0,0,0,0,0,1,0 : 1,0,0,0,0,False,2015-2016,0,0,0,6-Aug-15,0,Yoshinori Muto,False,0,969114,True,2015-2016_matchday_1_Mainz-Ingolstadt,Mainz,0,Sub,defeat
0,6.16,0,0,0,0,0,0,0,0,20,home,0,66.7,1,0,10,0,0,0,0,0,9,0 : 1,0,0,1,0,False,2015-2016,0,0,0,6-Aug-15,1,Ja-Cheol Koo,False,0,969114,True,2015-2016_matchday_1_Mainz-Ingolstadt,Mainz,0,Sub,defeat
